epoch,lr,train_loss,val_psnr,val_lpips,nan_batches,d_loss,g_loss
30,9.592110303042461e-05,1.2899699731478615,22.121090496287625,0.24086303439210444,0,0.0,0.0
31,9.56402609675347e-05,1.2836432237625122,22.083921376396628,0.2451164441950181,1,0.0,0.0
32,9.535062520354773e-05,1.2820393244425456,22.181017931769876,0.2408746301251299,0,0.0,0.0
33,9.505226720175452e-05,1.2767346908175756,22.235546392552994,0.24181511077810736,0,0.0,0.0
34,9.474526057752763e-05,1.273734988674285,22.12509116004495,0.24603925119428074,0,0.0,0.0
35,9.442968108015773e-05,1.2724111657294015,22.0626137677361,0.2469214100171538,0,0.0,0.0
36,9.410560657416367e-05,1.2662604328185794,22.001815291012036,0.24405902887091918,0,0.0,0.0
37,9.377311702008058e-05,1.2631093982666257,22.11157428517061,0.23853768802740993,0,0.0,0.0
38,9.343229445473079e-05,1.2603810637716264,22.133678380180807,0.24469564022386775,0,0.0,0.0
39,9.308322297098245e-05,1.2565676806465027,22.20045482411104,0.24420913703301372,0,0.0,0.0
40,9.272598869700092e-05,1.2546877018989078,22.221215696895825,0.2455705803106813,0,0.0,0.0
41,9.236067977499788e-05,1.2535518275366888,22.339455324060776,0.24045617177205927,0,0.0,0.0
42,9.198738633948361e-05,1.2495616163526262,22.094337856068332,0.2479516022345599,0,0.0,0.0
43,9.16062004950276e-05,1.2465384744462513,22.16321356156293,0.2431582278188537,0,0.0,0.0
44,9.121721629353316e-05,1.24333975144795,22.22996790268842,0.2447484017294996,0,0.0,0.0
45,9.082052971103155e-05,1.2394737383675953,22.09994630252614,0.24681200437686024,0,0.0,0.0
46,9.041623862400122e-05,1.2393274326173087,22.197513075435864,0.24281391106984196,0,0.0,0.0
47,9.000444278521836e-05,1.2368375999586922,22.26953192318187,0.2419301525634878,0,0.0,0.0
48,8.958524379914436e-05,1.2344043102264404,22.13426393621108,0.24528411556692684,1,0.0,0.0
49,8.915874509685644e-05,1.2310988420531863,22.212934381821576,0.24815739559776642,0,0.0,0.0
50,8.872505191052754e-05,1.2286677379456779,22.17525224124684,0.24715362796012094,0,0.0,0.0
51,8.828427124746188e-05,1.227361311988225,22.1688673916985,0.24628526629770503,0,0.0,0.0
52,8.783651186369255e-05,1.2245742016368442,22.166449041927564,0.24714760087868748,0,0.0,0.0
53,8.738188423714753e-05,1.2218430695079623,22.13214374991024,0.2454752545146381,0,0.0,0.0
54,8.692050054039092e-05,1.2190128006632366,22.073425068574792,0.24925221765742583,0,0.0,0.0
55,8.645247461294605e-05,1.2189590315970162,21.98677152745864,0.24417723890613108,0,0.0,0.0
56,8.597792193320733e-05,1.214190938169994,22.152703509611243,0.24149430104914835,0,0.0,0.0
57,8.549695958994756e-05,1.2143288197971525,22.200691054849063,0.24296085098210504,0,0.0,0.0
58,8.500970625342818e-05,1.2141341339974177,22.19921246696921,0.24005637537030614,0,0.0,0.0
59,8.451628214611904e-05,1.2112915222606961,22.236399370081283,0.2449943243580706,0,0.0,0.0
60,8.401680901303533e-05,1.209192242887285,22.238670124727136,0.24123965510550668,0,0.0,0.0
61,8.35114100916989e-05,1.208816936091771,22.106433924506693,0.2462414752911119,0,0.0,0.0
62,8.300021008173112e-05,1.207667332793039,22.248560288373163,0.2444111902047606,0,0.0,0.0
63,8.24833351140852e-05,1.204430035182408,22.072261024923886,0.2444474030943478,0,0.0,0.0
64,8.196091271992524e-05,1.2028743362426757,22.204641510458554,0.23871131635764065,1,0.0,0.0
65,8.143307179915983e-05,1.2004778697377159,22.171318895676556,0.2442228566197788,0,0.0,0.0
66,8.089994258863792e-05,1.1980125847316923,22.247272715849036,0.2464448489687022,0,0.0,0.0
67,8.036165663001482e-05,1.196999116897583,22.12594980352065,0.2434861817780663,1,0.0,0.0
