Comparison_Family,Champion,Baseline,Metric,Metric_Direction,n_pairs,n_zero_diff_excluded,champion_mean,baseline_mean,champion_better,wilcoxon_stat,p_value,p_value_corrected,significance_corrected,significance_raw
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,mae,lower,10,0,0.1884997449494027,0.1950687370705448,champion,15.0,0.232421875,0.3486328125,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,calibration_bias,closer_to_zero,10,0,-0.0070294826001139924,-0.026069465843883116,champion,2.0,0.005859375,0.015234375,*,**
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,variance_ratio,closer_to_one,10,0,0.9053367195380391,0.9107107730033077,baseline,22.0,0.625,0.7169117647058824,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,psnr_enh,higher,10,0,17.645670090758653,17.341006151836744,champion,18.0,0.375,0.4717741935483871,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,ssim_enh,higher,10,0,0.5954492690299811,0.58056635758217,champion,4.0,0.013671875,0.0333251953125,*,*
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,grad_enh,lower,10,0,1.246381259554099,1.2744624665688502,champion,2.0,0.005859375,0.015234375,*,**
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,lpips,lower,10,0,0.23190434431522516,0.18286210781171525,baseline,0.0,0.001953125,0.007617187500000001,**,**
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,lpips_enh,lower,10,0,0.02621141547816938,0.028513848841122857,champion,15.0,0.232421875,0.3486328125,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,sharpness_pred,higher,10,0,0.30285367222299914,0.3426213930071781,baseline,0.0,0.001953125,0.007617187500000001,**,**
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,sharpness_ratio,closer_to_one,10,0,0.5133573900507642,0.574155136198582,baseline,0.0,0.001953125,0.007617187500000001,**,**
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-RESVIT_Dalmaz2022,sharpness_ratio_enh,closer_to_one,10,0,0.5578420852065369,0.5973502942660488,baseline,1.0,0.00390625,0.01171875,*,**
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,psnr_roi,higher,10,0,24.530626913965826,24.396556332856218,champion,18.0,0.375,0.4717741935483871,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,ssim_roi,higher,10,0,0.7399035133596957,0.7501174515126143,baseline,0.0,0.001953125,0.007617187500000001,**,**
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,mae,lower,10,0,0.1884997449494027,0.1893816055718051,champion,24.0,0.76953125,0.8111275337837838,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,calibration_bias,closer_to_zero,10,0,-0.0070294826001139924,-0.010160328440363752,champion,27.0,1.0,1.0,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,variance_ratio,closer_to_one,10,0,0.9053367195380391,0.8885219368777385,champion,19.0,0.431640625,0.52606201171875,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,psnr_enh,higher,10,0,17.645670090758653,17.35904709528444,champion,15.0,0.232421875,0.3486328125,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,ssim_enh,higher,10,0,0.5954492690299811,0.6050020318229589,baseline,6.0,0.02734375,0.05078125,ns,*
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,grad_enh,lower,10,0,1.246381259554099,1.2040539169134745,baseline,1.0,0.00390625,0.01171875,*,**
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,lpips,lower,10,0,0.23190434431522516,0.2296501011437627,baseline,24.0,0.76953125,0.8111275337837838,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,lpips_enh,lower,10,0,0.02621141547816938,0.02530155692490344,baseline,17.0,0.322265625,0.44886997767857145,ns,ns
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,sharpness_pred,higher,10,0,0.30285367222299914,0.27180877991060776,champion,0.0,0.001953125,0.007617187500000001,**,**
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,sharpness_ratio,closer_to_one,10,0,0.5133573900507642,0.4564086134025124,champion,0.0,0.001953125,0.007617187500000001,**,**
champion_vs_sota,EXP-703_EDM_GAN_VGG_LPIPS,EXP-DDRESUNET_OsmanTamam2023,sharpness_ratio_enh,closer_to_one,10,0,0.5578420852065369,0.41167909279359927,champion,0.0,0.001953125,0.007617187500000001,**,**
