epoch,lr,train_loss,val_psnr,val_lpips,nan_batches,d_loss,g_loss
28,9.64561310654178e-05,0.6199242799370377,23.477070617675782,0.25181653499603274,0,0.0,0.0
29,9.619308209864077e-05,0.610922611201251,23.308537216186522,0.24376962065696717,0,0.0,0.0
30,9.592110303042461e-05,0.6079821983973185,23.291860580444336,0.2540872657299042,0,0.0,0.0
31,9.56402609675347e-05,0.6017298487140171,23.32498847961426,0.2555991226434708,1,0.0,0.0
32,9.535062520354773e-05,0.59417734808392,23.512662658691408,0.24340356826782228,0,0.0,0.0
33,9.505226720175452e-05,0.5866442642830036,23.44666389465332,0.24799650967121123,0,0.0,0.0
34,9.474526057752763e-05,0.5812444534566668,23.331300201416017,0.24234670758247376,0,0.0,0.0
35,9.442968108015773e-05,0.5763001040176109,23.333618698120116,0.24497988998889922,0,0.0,0.0
36,9.410560657416367e-05,0.5732567533298775,23.33896827697754,0.2435557860136032,0,0.0,0.0
37,9.377311702008058e-05,0.5676342772112952,23.13477767944336,0.2580386817455292,0,0.0,0.0
38,9.343229445473079e-05,0.5622676816251543,23.27454780578613,0.2523576831817627,0,0.0,0.0
39,9.308322297098245e-05,0.5571859701916023,23.236833572387695,0.2512789723277092,0,0.0,0.0
40,9.272598869700092e-05,0.5535955601268344,23.2290828704834,0.24162980437278747,0,0.0,0.0
41,9.236067977499788e-05,0.5465756107259679,22.975640029907225,0.2515675300359726,0,0.0,0.0
42,9.198738633948361e-05,0.5449483551360943,23.107784576416016,0.24418980181217192,0,0.0,0.0
43,9.16062004950276e-05,0.5390502368962323,23.113561859130858,0.24949127107858657,0,0.0,0.0
44,9.121721629353316e-05,0.5376265108585357,23.27728530883789,0.24669709146022797,0,0.0,0.0
45,9.082052971103155e-05,0.5310947475609956,23.212730484008787,0.24465573340654373,0,0.0,0.0
46,9.041623862400122e-05,0.525218316802272,23.220765533447267,0.2461182689666748,0,0.0,0.0
47,9.000444278521836e-05,0.52308227410957,23.24873565673828,0.24856330305337906,1,0.0,0.0
48,8.958524379914436e-05,0.5186444430439561,22.950350875854493,0.24782307416200638,0,0.0,0.0
49,8.915874509685644e-05,0.5157759955635777,23.387541046142577,0.24606228470802308,0,0.0,0.0
50,8.872505191052754e-05,0.5128337970486394,23.190754699707032,0.25312441259622576,0,0.0,0.0
51,8.828427124746188e-05,0.5088919164957824,23.02844696044922,0.2493566381931305,0,0.0,0.0
52,8.783651186369255e-05,0.5050530981134486,23.02004180908203,0.2537675458192825,0,0.0,0.0
53,8.738188423714753e-05,0.5024677175062674,23.19585014343262,0.24893327981233596,0,0.0,0.0
54,8.692050054039092e-05,0.5016818967130449,22.988868865966797,0.24656596779823303,0,0.0,0.0
55,8.645247461294605e-05,0.49748291505707637,23.16195732116699,0.25069060146808625,0,0.0,0.0
56,8.597792193320733e-05,0.49241172075271605,23.173661346435548,0.24542522430419922,0,0.0,0.0
57,8.549695958994756e-05,0.4903424357926404,22.956863784790038,0.2512305110692978,0,0.0,0.0
58,8.500970625342818e-05,0.4891725515877759,23.265082168579102,0.24854917347431182,0,0.0,0.0
59,8.451628214611904e-05,0.48432534160437407,23.344406967163085,0.2469319811463356,0,0.0,0.0
60,8.401680901303533e-05,0.48198579218652515,23.218685989379882,0.2484983479976654,0,0.0,0.0
61,8.35114100916989e-05,0.4789234220981598,23.139414978027343,0.24610782265663148,0,0.0,0.0
62,8.300021008173112e-05,0.4767659330990777,23.113275451660158,0.24830388724803926,1,0.0,0.0
63,8.24833351140852e-05,0.47511098671842505,23.323942794799805,0.2440301436185837,0,0.0,0.0
